sym,session,n_in,n_out,beta,r2_in,r2_out
CATY,close,292,288,0.002333139713916675,0.43147249310166286,-1.1066042673953702
CATY,midday,1766,773,0.006168509514584684,0.38860594570475865,0.21851409592365345
CATY,open,120,82,0.006051459488278054,0.08610952315530603,0.187575319454392
CAVA,close,402,338,0.003959973731883703,0.4468291354402982,0.375064976550464
CAVA,midday,2132,1116,0.0024294794353524403,0.08716448735169366,0.30524472101911815
CAVA,open,182,97,0.0098286832147837,0.10719309939861262,0.3739900311691843
CB,close,654,384,0.007437801784630627,0.40185410005019945,0.2796022982808146
CB,midday,3095,1543,0.022824474677390096,0.37757480501437884,-0.28236726017163094
CB,open,407,177,0.03065526003931738,0.1417474451557883,0.22958943095034368
CBAN,close,98,106,0.00025359359793866227,0.06756783682511602,0.09729438780985855
CBAN,midday,364,266,0.003095611615108943,0.19699444316621437,0.021541717445519026
CBAN,open,30,19,0.03064929851054196,0.5199759588697448,0.467427554276311
CBAT,midday,66,30,0.00041016975948834027,0.22749424776874896,0.18001855509888098
CBC,close,59,87,0.019229311147368786,0.44334417062617754,-28.519234106591313
CBC,midday,307,199,0.06614313326532695,0.36038962524917423,-0.1534507264094902
CBFV,midday,161,52,0.019205475537867615,0.023324783896139022,0.06795179933695528
CBIO,close,116,176,0.010982031394977153,0.4815280996690597,-1.6585394680706682
CBIO,midday,169,310,0.011862901408894571,0.4588749262316124,-0.48654640225049417
CBIO,open,63,12,0.010346190449497967,0.12437363776395159,0.4367368498078693
CBK,close,166,117,0.008787359779308203,0.37641650556866474,0.27006899415080354
CBK,midday,448,281,0.015318546388114829,0.25076933367867016,-0.08876522467082149
CBL,close,127,92,0.013962286825421687,0.27118994309129935,0.10648029093649536
CBL,midday,287,240,0.03368160917923602,0.16464753638433055,-0.25143470548706737
CBLL,close,227,312,0.0025515797652272965,0.49062318770340163,-1.3670843235648316
CBLL,midday,1016,611,0.0006742985762841125,0.1538266024738385,0.1077553256205469
CBLL,open,53,25,0.008183665924744999,0.2279526632043198,0.0947331767127716
CBLS,close,166,34,0.00012093033779044775,0.006254714834190243,-0.022081742689128214
CBLS,midday,2209,659,0.0002483807879689154,0.008820284965428117,0.0025065802900909873
CBLS,open,438,145,0.00044603867747972553,0.00445347299155163,-0.005249917954291972
CBNK,close,96,123,0.0038490346168985573,0.050717058759367106,-0.05775816446731019
CBNK,midday,293,92,0.013325617647076196,0.18127218019524577,-2.760915302310609
CBNK,open,67,16,0.047633611103165226,0.07588477413525903,-0.09713720208205734
CBOE,close,169,214,0.029294435000691465,0.34021428763925915,-0.37915788551508345
CBOE,midday,925,383,0.0458183960425378,0.28640904427800584,-0.16640555819924208
CBOE,open,174,55,0.11836553367860093,0.35536122480948373,0.5046735348487016
CBRE,close,433,353,0.010142060709567207,0.3311668929226494,0.29566807315028343
CBRE,midday,2191,1026,0.012825617067359588,0.2466063862910002,0.38206960403680545
CBRE,open,272,105,0.039599268921528034,0.14915907573765405,0.15931295545433866
CBRL,close,442,358,0.0009436124106407085,0.32291430490582756,0.4803243753087152
CBRL,midday,2255,1345,9.016091414678409e-06,0.0039331387478543055,0.0012165239084311885
CBRL,open,200,119,0.0044140534254898355,0.20441295048427785,-0.052181503270282814
CBSE,close,117,48,0.0006084126189283926,0.03491009832340009,-0.009104424726110727
CBSE,midday,2626,691,0.003458207907350972,0.07214609242616778,-0.3744780744274263
CBSE,open,549,171,0.0012273300630693761,0.031997003144700255,-0.019726180978328012
CBSH,close,507,346,0.0023226825468236063,0.40383664695325333,-3.2150797362762455
CBSH,midday,4614,1967,0.0022287820063974376,0.3703577226326611,0.5526149845526663
CBSH,open,211,101,0.004516286919301075,0.1571218639726042,0.3274902326545518
CBT,close,305,201,0.003210836668389199,0.2598488015943694,-0.28361108331549434
CBT,midday,788,597,0.004226971426979523,0.1087338506719805,-0.08954429308681977
CBT,open,75,37,0.03352848204388814,0.14864312618043937,0.06373243027150866
CBTJ,midday,207,60,0.006705482919855853,0.7741955973003835,0.6684692733074473
CBTJ,open,56,18,0.006862730627306272,0.9385474241241417,0.8591976842080844
CBTL,midday,41,11,0.0008579881656804733,0.00415629446333145,0.14368053863469699
CBTO,midday,45,11,0.0173817039487662,0.10526651350770663,-0.03405698578067784
CBTY,midday,66,17,0.003600996221229818,0.0727296441013144,0.7549704661848415
CBU,close,138,185,0.013465935502432405,0.5011059463507452,0.10718483046778948
CBU,midday,558,273,0.022099164043215144,0.14716277813374445,0.14298428007646424
CBUS,midday,158,109,3.8623760949598125e-05,0.005580672277981711,0.04036894770925448
CBUS,open,36,10,5.669457627792626e-05,0.014513811527149123,-0.47260643299794647
CBXA,midday,41,12,0.009738372093023256,0.25339770311957466,0.36357376489127835
CBXJ,midday,96,29,0.006677662582469369,0.218032517670243,0.5119976459891764
CBXJ,open,36,10,0.007272727272727273,0.8111888111888113,0.5785123966942147
CBZ,close,339,226,0.003534653958528063,0.4213729843606557,0.17084363387527857
CBZ,midday,839,684,0.0170349378744961,0.39775662528960015,0.069192415280377
CBZ,open,59,30,0.07650926767058819,0.3969441581974784,-0.014008545882726375
CC,close,423,357,0.0005277893900535907,0.7855297528111692,-0.24293113161877322
CC,midday,2024,940,0.001104725791442089,0.32950796120686804,0.6508124522478284
CC,open,105,88,0.013065426606736747,0.43996653515929895,-7.160049484712999
CCAP,close,90,170,0.0016899472264478627,0.23575948854814086,-0.3365131283352052
CCAP,midday,547,252,0.004607376077435795,0.1452768690978382,0.10808563541292049
CCB,close,80,170,0.007302328203880313,0.019851701332017548,0.05716749677593447
CCB,midday,465,165,0.07276621966139564,0.14263197765154872,-0.2519561465927216
CCBG,close,116,129,0.009934056798807642,0.36933358756086926,-0.1084629936781536
CCBG,midday,427,247,0.01687473121183485,0.13009030768769295,-0.35897291677849097
CCC,close,314,349,9.074142778662469e-05,0.6942852036220678,-0.5008765343826405
CCC,midday,2805,1245,0.00014934382494835062,0.7197711645160403,0.6648815905898549
CCC,open,263,110,0.0003805225553539056,0.7012174590860208,0.0751861854606315
CCCC,close,329,180,0.00012844347435320564,0.6983756985785449,0.27244584354651213
CCCC,midday,2342,1051,0.00021906513508690402,0.7053932718872875,0.593645607641613
CCCC,open,235,110,0.00014178800798966845,0.13717780995250314,0.3996663431695967
CCCX,close,111,127,0.0005055678072470681,0.4583317847511964,-0.3215831334031818
CCCX,midday,1057,399,0.00235090357717298,0.30943467686305787,0.42600002950894655
CCCX,open,113,105,0.0001862203007174123,0.03803725586641591,0.017339273951500034
CCCXW,midday,298,94,0.003960889462270388,0.141178881161946,-0.05866152388687751
CCD,midday,195,153,0.0012644242925009261,0.13695830781028784,0.15886626031163187
CCEP,close,470,326,0.0026009658380105882,0.5284885974075646,-0.578233589573558
CCEP,midday,3545,1355,0.0034745212373108268,0.43355507646531244,0.5170134194090557
CCEP,open,426,215,0.00776849424818924,0.5355638900869104,0.26949659633116063
CCFE,close,60,55,-0.0054237288135593215,0.02236589201467762,-0.22010351675641648
CCFE,midday,784,177,0.0002843442630938863,0.00973044789995393,-0.0040525062421099545
CCFE,open,240,85,0.0,0.0,-0.23108456506353603
CCHH,close,153,152,0.006427535513212874,0.04698565513544368,-0.07338305887857444
CCHH,midday,380,474,0.03132549777107032,0.20844221196355003,0.1087418629326492
CCI,close,531,342,0.00196894019333252,0.24148757381383687,0.3304041535916512
CCI,midday,2724,1477,0.007045979841520073,0.3643964906224304,0.056078216966112815
CCI,open,268,124,0.015424291479852685,0.18220380466369035,0.36679663014468344
CCJ,close,600,371,0.004156861512984347,0.5265375897184191,-0.06867765397434589
CCJ,midday,4129,1681,0.005791170074983676,0.36545854412661183,0.4095092213377107
CCJ,open,493,233,0.0037665230875122374,0.0704388042472861,0.2864689137050951
CCK,close,388,340,0.0030434629086926626,0.3052280469039105,0.26407783638835947
CCK,midday,1329,720,0.009487352571520911,0.27766595783093045,-0.11972854585905846
CCK,open,123,74,0.04220753990571246,0.20632115649341135,0.13677308746794858
CCL,close,816,469,9.88930653747902e-05,0.7948124010501024,0.6983195834401501
CCL,midday,8556,3393,0.00024770815102745695,0.8030116790284794,0.6962130671422451
CCL,open,888,320,0.0004787231684925368,0.5877117863391665,0.7284132110211093
CCLD,close,92,100,6.672423244535153e-05,0.6594260572242028,0.6502103411714385
CCLD,midday,615,392,0.00022219890958386068,0.5925879250936469,-4.706869849973998
CCLD,open,68,22,9.872471891582779e-05,0.042016572465501195,0.3267825181717924
CCNE,close,137,247,0.0031732336634150726,0.7260926547317801,0.3735333643477591
CCNE,midday,524,266,0.0026755619569707022,0.13251460032818202,0.4454580470358097
CCNR,midday,407,89,0.00040109062361030966,0.09284511102163036,0.8041588357135689
CCNR,open,108,35,0.0007766334627722438,0.8594325586640694,0.9894824550801211
CCO,close,114,95,,,
CCO,midday,811,509,1.7921073717150304e-05,0.3406261699751699,0.39410203743879835
CCO,open,122,49,0.000172994936133192,0.29364849627747314,-0.9022638296613203
CCOI,close,272,286,0.002488949424499553,0.6786970397678141,-9.38591886330775
CCOI,midday,1736,718,0.0032005731382879796,0.2703423146228912,0.706849354528732
CCOI,open,136,64,0.011120009497540743,0.3334099520725875,0.1888104931755904
CCOR,midday,258,40,0.005900700704501071,0.4677929189216373,0.9564898732766661
CCOR,open,112,43,0.008152619098943737,0.381127384823303,0.6021326789686257
CCRN,close,151,259,0.0003296085113817681,0.23196357880055493,-0.019883415732979248
CCRN,midday,2046,921,0.00039231917830423614,0.27832729266342854,0.37217194880105187
CCRN,open,240,30,0.0013071929262270863,0.225910712068829,0.4317754689487543
CCS,close,159,81,0.01099244295583341,0.1661205199707973,0.013635153302721914
CCS,midday,610,384,0.038733943455958396,0.24535150588796215,-0.9753542363168666
CCS,open,47,21,0.3196108812289823,0.6904853239264775,-0.0026300125133260632
CCSI,close,182,151,0.007455870359388401,0.2718306631430106,-3.5754150950017847
CCSI,midday,537,459,0.007234036377952586,0.3705702707895281,0.2836572538389225
CCSI,open,65,21,0.0067643923327979265,0.1874668000308981,0.09879727934241622
CCSO,close,50,32,7.455588904153246e-05,0.005629388475944923,0.003004906341664504
CCSO,midday,483,145,0.00013002281502150898,0.04583845010907272,-0.030310951215164916
CCSO,open,158,30,6.801123824645909e-06,0.0012790520632433465,-0.1779370483673448
CCTG,midday,109,33,7.708249801164538e-05,0.15091057580568182,0.10241678508769325
CCU,midday,199,65,0.009013791549746193,0.3241893488379414,-0.539620725675114
CCUP,close,373,308,5.178399942977511e-05,0.28499002227645015,0.44793001048314096
CCUP,midday,4680,1319,7.89783404530476e-05,0.40195139855154594,0.35740198002851054
CCUP,open,919,406,0.00015460884343844664,0.6068227527697735,0.2156297426783279
CD,close,98,169,0.004277872646213333,0.3526859068116606,0.08710626719897296
CD,midday,496,315,0.001446555617572134,0.13093387360491235,0.18492760141871867
CD,open,56,37,0.006895136128134693,0.1521553860722776,0.3362045013555356
CDC,close,325,62,0.0001253303124920503,0.03495803846306338,0.09390229530063798
CDC,midday,5103,1523,0.0002927687994988065,0.10464669796917377,0.0847616183354225
CDC,open,656,221,0.0004440552755744909,0.07335164647078034,0.06477701259621749
CDE,close,692,453,0.00012572295951748116,0.6660204033868916,0.500370799729799
CDE,midday,8929,2993,0.00020711879712719062,0.604683006401448,0.4688179062260054
CDE,open,1044,448,0.0004348915864224594,0.6048704721342575,0.7510772270199922
CDEI,close,363,221,0.0015120482786427896,0.09427390803355666,-0.0027115639104320355
CDEI,midday,5121,1570,0.0010097217967115892,0.07274584034535084,0.11398283633344752
CDEI,open,633,327,0.003099844591344634,0.08032152611921102,-9.589401049583058
CDIG,close,134,75,0.0001124825305693575,0.055015251886908964,0.1277499612903581
CDIG,midday,1083,379,0.00016532664858748077,0.09090204523223898,0.07534946151578281
CDIG,open,426,91,0.0002473567017728052,0.40540930004787856,0.24504297034884248
CDIO,midday,83,30,0.00019357632207766073,0.0130127415296939,-0.2660825215653799
CDL,close,108,137,0.00043011360748636577,0.25111655579898384,0.08148290575393369
CDL,midday,1400,873,0.0002824030564987094,0.21950978237386168,-0.004186252896999365
CDL,open,384,92,0.0004119260820580633,0.3853531526438236,0.25249102474686547
CDLR,close,73,64,0.0034654341918446798,0.22710753523251795,0.22614490086842065
CDLR,midday,616,169,0.002159603128756329,0.08679935798585783,0.17113327813385992
CDLR,open,131,29,0.0004391505196391374,0.10591685552985007,0.09660338242054411
CDLX,close,126,81,0.00016529122689865484,0.3771305960819954,-0.6190502729123541
CDLX,midday,673,554,0.00012939044960564078,0.6147158114251577,0.5376770921576897
CDLX,open,126,30,9.436600754326068e-05,0.394720444341964,
CDNA,close,264,304,0.0019144475479556976,0.5495441569471353,-3.6910138294505366
CDNA,midday,1382,917,0.0025601639537063707,0.33645264014244,0.42446658195760667
CDNA,open,122,100,0.0058291347822800954,0.24418522260328418,0.6690151808340072
CDNS,close,444,386,0.014525124099965326,0.3630149444745021,-0.48427203232723537
CDNS,midday,3493,1408,0.02280307720570474,0.30380662378285206,0.2984609994178882
CDNS,open,455,166,0.07001791500670997,0.5277811289869546,0.05213313076219461
CDP,close,210,234,0.0012995403561914098,0.21651736607933902,0.2654534018588085
CDP,midday,1158,570,0.0036418900590688245,0.26393801653618393,-0.02897123738957985
CDP,open,50,17,-0.007094576354424328,0.06479166063875841,-1.4179418757737743
CDRE,close,117,109,0.013666284378263399,0.23351498716036753,0.3008065652154003
CDRE,midday,324,206,0.018038646383786525,0.47282660182476566,0.10592173794479187
CDRO,midday,67,51,0.013337935544258816,0.1427366748746165,0.23351114478823576
CDT,midday,300,54,0.0030178479876680772,0.4199450785456214,0.5173379631339359
CDTX,close,301,277,0.0018306341567221713,0.25772858113148644,-3.716464548197396
CDTX,midday,2661,1046,0.0017248326759694223,0.1157041292528223,0.1055503765869793
CDTX,open,153,91,0.011562794387466251,0.3256529111489484,0.02002449383010363
CDW,close,387,378,0.00643177815695492,0.4656375353559414,-1.4174013545653414
CDW,midday,2293,1167,0.010605119104528448,0.3546902766545138,0.4286204285800379
CDW,open,158,69,0.05395636338636431,0.4133511112511365,-0.08508633280390865
CDX,midday,191,109,0.002485243469198739,0.25823782050836014,0.4138452745038742
CDXS,close,235,209,0.00011179394532010969,0.5003338022801509,
CDXS,midday,1516,551,6.89662321851292e-05,0.6535478123569896,0.8469992613286281
CDXS,open,135,25,0.00020565474531868572,0.5257962254155,
CDZI,close,226,294,0.0004055438706424642,0.42437150637899057,0.6577463725581745
CDZI,midday,1198,677,0.000725675494326485,0.48609234999533746,0.3567151137152177
CDZI,open,50,41,-0.00010714772378687993,0.04684658396559979,-0.04828719281047933
CE,close,472,314,0.0026409216200513224,0.40897175664244334,0.38489314027909705
CE,midday,1429,1034,0.010845479619305917,0.38165540708513074,-0.9075158325651294
CE,open,123,44,0.058659873116977596,0.28560896381969325,-1.7137598041781046
CECO,close,152,149,0.01371617138173758,0.2218911288395862,-2.262106379825477
CECO,midday,468,194,0.02955894630077771,0.3292738844429006,0.2065376051230472
CECO,open,44,21,-0.01812104547060551,0.05274072615687791,-0.06303231356925254
CEF,close,117,82,0.0006170816466376372,0.5851559534571585,0.30103229347224625
CEF,midday,2272,647,0.0012549801566054011,0.751295051311083,0.6289755095652254
CEF,open,451,234,0.001145675597168993,0.7053128317763239,0.7598604976185468
CEFA,midday,565,160,0.0003488890887963421,0.5025034307473739,0.7372293946657342
CEFA,open,101,22,0.00013064023913593727,0.00018962833661582582,-5.194404859547675
CEFD,midday,82,19,0.029382632293080056,0.13623618884933353,0.31444711668569647
CEFS,midday,46,14,0.0015582936949701447,0.02537284108105832,0.09808144934520713
CEG,close,597,374,0.02853755039192642,0.5485276608980161,-3.990098197338094
CEG,midday,3533,1475,0.041881165074281614,0.3812215187219265,-0.3078617957115064
CEG,open,567,207,0.08984122770915465,0.3349815517379069,0.43133233630887347
CEGX,close,90,39,0.010153961672512878,0.09394698431289249,0.25567819675495496
CEGX,midday,1396,418,0.03580103336928046,0.4395145470641076,0.08887639148843862
CEGX,open,306,86,0.023404363680976537,0.2830475200016789,0.36624802557456293
CELC,close,218,266,0.006574527710033997,0.1573494546808979,-0.01136584949726882
CELC,midday,1090,501,0.03159166431954958,0.3213170174347186,-0.7475946219806173
CELC,open,121,69,0.031864381563406236,0.16279302438626597,0.38829078479870194
CELH,close,734,441,0.001540361204693054,0.7025443135774226,-3.4543591310204453
CELH,midday,4432,2428,0.000987373495999628,0.21679561426701058,0.49211027571334154
CELH,open,499,165,0.0035557734731296972,0.24080508972574155,0.4006204279559452
CELT,close,224,127,0.0003945607358771767,0.2029644067733696,0.2602519648943382
CELT,midday,1411,735,0.00031731556406127434,0.08424528238999163,0.08792440972780824
CELT,open,231,55,0.0007105639842225308,0.13485147452420346,0.273143062148284
CELU,close,69,75,8.411323748696998e-05,0.010408964349431624,0.01251589573134404
CELU,midday,251,450,0.0023358758438018065,0.15053718478891465,0.16486266688414286
CELZ,midday,106,45,0.005650843026756211,0.4114837894014423,0.4843563965963349
CENN,close,37,45,3.6307315991098886e-07,0.0029299247031013085,0.0016920285767912935
CENN,midday,447,364,2.247682443964239e-05,0.20185855530557975,0.0379559262869712
CENN,open,49,17,8.750626951444398e-05,0.11547953880016303,-0.23985146748773833
CENT,close,385,262,0.0011664245135048952,0.062282910087920744,0.3693131428799351
CENT,midday,1001,650,0.0034311681737738678,0.2139184675150244,0.3124810752054479
CENT,open,58,28,0.0031710082159015856,0.01318203224431416,0.007363343574326886
CENTA,close,206,286,0.001539627218487359,0.4260161758468313,0.3599446392143554
CENTA,midday,1030,470,0.005228993658962168,0.3988700754424562,-0.865054018535949
CENX,close,427,410,0.0013155843507831942,0.5609776278106522,-0.5123250375614214
